Date;LV ActivePower;Wind Speed;Theoretical_Power_Curve;Wind Direction
03 01 2018 15:40;0.0000000;3.7433071;83.9862649;245.0682068
03 01 2018 15:50;12.3442001;3.2462521;28.7312721;238.0765076
03 01 2018 16:00;-0.3930676;2.1858881;0.0000000;238.4102936
03 01 2018 16:10;0.0000000;2.1420159;0.0000000;234.7624054
03 01 2018 16:20;0.0000000;2.5014060;0.0000000;223.3088074
03 01 2018 16:30;0.0000000;2.6685779;0.0000000;226.0516968
03 01 2018 16:40;0.0000000;3.0340030;17.1805930;221.0865021
03 01 2018 16:50;0.0000000;3.1973541;25.4312211;232.6795959
03 01 2018 17:00;0.0000000;3.9078109;110.9796039;241.9730988
03 01 2018 17:10;65.9879074;3.8012941;93.0071881;221.5258942
03 01 2018 17:20;157.8495026;4.4371548;208.8146524;225.1553955
03 01 2018 17:30;50.4220505;3.6779060;74.4575207;220.4692993
03 01 2018 17:40;88.1881485;4.1153698;144.7212631;222.5281067
03 01 2018 17:50;242.3132935;4.9873648;332.9015993;220.7682037
03 01 2018 18:00;262.8019104;4.8711019;304.9535561;222.9488983
03 01 2018 18:10;584.6671143;5.9212990;598.7577677;212.7292938
03 01 2018 18:20;298.5867920;5.0305839;343.5487361;216.0464935
03 01 2018 18:30;279.7724915;4.9978580;335.4735677;206.8820038
03 01 2018 18:40;823.4796143;6.4343772;780.5598676;208.8428040
03 01 2018 18:50;883.2656250;6.9966369;1014.4755595;212.2098999
03 01 2018 19:00;1155.1739502;7.6254292;1323.3512698;205.5773926
03 01 2018 19:10;1400.3890381;8.1030254;1589.5355477;198.4824066
03 01 2018 19:20;1205.1049805;7.5186181;1267.5682609;207.7772064
03 01 2018 19:30;1292.0510254;7.6882510;1356.8474225;199.1479034
03 01 2018 19:40;1856.1770020;8.4590054;1802.7750463;192.9795074
03 01 2018 19:50;1928.1750488;9.0773001;2193.9378898;194.6878967
03 01 2018 20:00;1604.4270020;8.4394150;1790.7677064;196.0083008
03 01 2018 20:10;1599.9959717;7.9874310;1522.8071983;203.3475037
03 01 2018 20:20;1456.0949707;7.9399829;1495.8169045;209.9878998
03 01 2018 20:30;1386.6230469;7.7198620;1373.8881545;213.6096039
03 01 2018 20:40;1460.3609619;7.7741470;1403.4350968;214.1114044
03 01 2018 20:50;1894.7950439;8.5822592;1878.9572756;210.4824066
03 01 2018 21:00;1760.4229736;8.3391914;1729.8045769;212.0424042
03 01 2018 21:10;2010.9770508;9.0835724;2198.0002952;214.5854950
03 01 2018 21:20;1828.8160400;8.6752815;1937.1314783;211.3721008
03 01 2018 21:30;1960.6929932;9.1507835;2241.6134622;208.8197937
03 01 2018 21:40;1900.4479980;9.1916494;2268.1995224;204.3585052
03 01 2018 21:50;1549.9580078;8.2602892;1682.3889132;201.8890991
03 01 2018 22:00;1692.6889648;8.4896879;1821.6383842;194.9138947
03 01 2018 22:10;1931.0839844;8.7885017;2008.6416456;194.1036072
03 01 2018 22:20;2060.1479492;8.9564991;2115.9862582;193.3457947
03 01 2018 22:30;2069.6250000;9.0956182;2205.8058750;195.2973938
03 01 2018 22:40;2037.2669678;8.7259045;1969.0142825;199.5845032
03 01 2018 22:50;1594.8459473;8.1120920;1594.8256803;197.5211029
03 01 2018 23:00;994.5827026;6.8566790;952.7545786;200.4409943
03 01 2018 23:10;1137.2850342;7.2798738;1147.1247880;200.8896942
03 01 2018 23:20;1267.8580322;7.5342989;1275.6632382;199.7960968
03 01 2018 23:30;1002.4630127;6.9458370;991.7917620;196.6806030
03 01 2018 23:40;1172.3480225;7.0855279;1054.9595225;199.6690063
03 01 2018 23:50;1252.1390381;7.4069042;1210.2250359;197.4501953
04 01 2018 00:00;1121.1669922;6.9341068;986.5997761;196.3952026
04 01 2018 00:10;1183.0209961;7.1512971;1085.5772329;194.0278931
04 01 2018 00:20;932.3084106;6.5717211;834.3322217;191.2942047
04 01 2018 00:30;989.5076904;6.7597122;911.3914755;190.1013947
04 01 2018 00:40;750.5510254;6.4148250;773.0743738;185.5180969
04 01 2018 00:50;825.7661743;6.5234551;815.1962332;187.6056976
04 01 2018 01:00;1116.4870605;7.0629492;1044.5796967;192.7353973
04 01 2018 01:10;986.7598877;6.6929479;883.5576994;196.0746002
04 01 2018 01:20;1018.1450195;6.8091860;932.3551445;194.8430023
04 01 2018 01:30;659.1777954;6.0963068;656.9602747;192.4667969
04 01 2018 01:40;729.4874268;6.1426849;673.1894828;190.7617035
04 01 2018 01:50;864.5026245;6.4303699;779.0222580;194.5778046
04 01 2018 02:00;1342.2390137;7.5382910;1277.7293552;197.9828033
04 01 2018 02:10;1279.0980225;7.3632560;1188.2789696;197.2543030
04 01 2018 02:20;1351.3919678;7.4606662;1237.6466456;201.2154999
04 01 2018 02:30;1039.7270508;7.0317588;1030.3497224;199.3372040
04 01 2018 02:40;876.0166016;6.8747940;960.6072518;194.1508026
04 01 2018 02:50;754.0079956;6.3451352;746.7335706;196.0812073
04 01 2018 03:00;1122.3349609;7.1853428;1101.6537589;198.1354980
04 01 2018 03:10;907.7965698;6.6354141;859.9864071;199.4308014
04 01 2018 03:20;1009.7369995;6.9272671;983.5802763;194.1383057
04 01 2018 03:30;1806.9899902;8.3335867;1726.4191776;193.2097015
04 01 2018 03:40;2374.8439941;9.5329504;2465.7800649;191.9416962
04 01 2018 03:50;1779.2089844;8.4260225;1782.5759326;189.8273010
04 01 2018 04:00;1334.9809570;7.4940801;1254.9108716;192.1376038
04 01 2018 04:10;1562.9470215;8.0099154;1535.6799294;192.0973053
04 01 2018 04:20;1562.1169434;7.9445219;1498.3884716;194.2440033
04 01 2018 04:30;1464.9770508;7.7280641;1378.3296912;200.2335968
04 01 2018 04:40;1312.3580322;7.4622779;1238.4754560;205.0283966
04 01 2018 04:50;767.0369873;6.4201670;775.1153796;200.6712952
04 01 2018 05:00;283.2593079;4.7484622;276.5245875;201.9185028
04 01 2018 05:10;687.1071777;6.2642112;716.8074668;208.1761017
04 01 2018 05:20;465.7536011;5.5008850;469.2545248;200.7915955
04 01 2018 05:30;355.6220093;5.2720761;405.7601190;208.0086975
04 01 2018 05:40;467.8251953;5.7019062;529.0010043;217.7465057
04 01 2018 05:50;865.3469849;6.5792351;837.3348199;212.3013000
04 01 2018 06:00;1512.9720459;7.6783981;1351.5611869;208.9172974
04 01 2018 06:10;1491.6989746;7.8957992;1470.9017047;217.2373962
04 01 2018 06:20;2004.4410400;8.9648495;2121.3558733;221.3515015
04 01 2018 06:30;1581.4830322;8.0831423;1577.9623047;219.8023987
04 01 2018 06:40;1431.6209717;7.7997990;1417.5193239;214.5469971
04 01 2018 06:50;1523.7929688;7.9783039;1517.5967989;216.9134064
04 01 2018 07:00;1693.2709961;8.1554918;1620.2578327;215.3661041
04 01 2018 07:10;1775.0379639;8.2486458;1675.4371852;211.0007935
04 01 2018 07:20;1875.4100342;8.4958477;1825.4336621;210.1282959
04 01 2018 07:30;1558.0579834;7.9618239;1508.2111694;208.8327026
04 01 2018 07:40;1811.0889893;8.3520374;1737.5735978;204.2586975
04 01 2018 07:50;1686.1259766;8.1352396;1608.3677280;198.5278015
04 01 2018 08:00;2362.2629395;9.5990038;2516.4782959;198.7720032
04 01 2018 08:10;2000.8649902;8.9820509;2132.4263036;197.4006958
04 01 2018 08:20;1169.9649658;7.2846632;1149.4617291;189.5783997
04 01 2018 08:30;1309.2239990;7.5214748;1269.0405444;182.8565979
04 01 2018 08:40;759.0145264;6.2153139;699.0669586;186.8215027
04 01 2018 08:50;498.1903076;5.5010142;469.2917094;195.8029938
04 01 2018 09:00;332.4820862;5.1066079;362.6279759;195.1764069
04 01 2018 09:10;253.5845032;4.6498089;254.4003993;191.6334991
04 01 2018 09:20;180.4122925;4.3743501;195.8669199;206.2425995
04 01 2018 09:30;258.3656921;4.8331690;296.0476529;196.2194977
04 01 2018 09:40;133.0052948;4.9074788;313.5912843;187.0084991
04 01 2018 12:40;0.0000000;2.8881121;0.0000000;0.0000000
04 01 2018 12:50;0.0000000;2.3866360;0.0000000;139.2751007
04 01 2018 13:00;0.0000000;2.4768159;0.0000000;153.8556061
04 01 2018 13:10;0.0000000;1.7738431;0.0000000;144.0395966
04 01 2018 13:20;0.0000000;2.4848650;0.0000000;142.8634033
04 01 2018 13:30;0.0000000;2.7645121;0.0000000;133.9111023
04 01 2018 13:40;0.0000000;2.5070889;0.0000000;103.2738037
04 01 2018 13:50;0.0000000;3.4417040;45.7427255;79.0941086
04 01 2018 14:00;0.0000000;2.4848781;0.0000000;106.4503021
04 01 2018 14:10;0.0000000;2.4367430;0.0000000;102.7186966
04 01 2018 14:20;0.0000000;2.3593760;0.0000000;107.3701019
04 01 2018 14:30;0.0000000;3.0211730;16.7133997;94.5888367
04 01 2018 14:40;0.0000000;3.3953199;41.1524663;97.7384262
04 01 2018 14:50;0.0000000;3.4135089;42.9114529;101.6998978
04 01 2018 15:00;0.0000000;5.1600318;376.3091657;81.8731003
04 01 2018 15:10;0.0000000;5.1614728;376.6813732;62.4814606
04 01 2018 15:20;0.0000000;5.4149818;444.8721366;61.6274796
04 01 2018 15:30;0.0000000;6.7786212;919.3695705;67.9675827
04 01 2018 15:40;0.0000000;4.4368949;208.7606108;0.0000000
04 01 2018 15:50;210.7194977;5.0139151;339.4254412;50.4234200
04 01 2018 16:00;338.6500854;5.2743092;406.3577312;47.2641716
04 01 2018 16:10;518.5518188;5.9155970;596.8819872;43.1865311
04 01 2018 16:20;504.0676880;5.8582120;578.1937936;42.6594696
04 01 2018 16:30;446.7330017;5.6508780;513.4681260;52.8657112
04 01 2018 16:40;705.7045288;6.3497748;748.4708008;53.7215004
04 01 2018 16:50;795.3168945;6.6364341;860.4009723;53.0880508
04 01 2018 17:00;1012.6760254;7.0102482;1020.6088326;52.7889290
04 01 2018 17:10;1240.8239746;7.5592260;1288.5991289;55.3335991
04 01 2018 17:20;1282.0749512;7.4040041;1208.7581325;51.7039909
04 01 2018 17:30;941.5869141;6.8005190;928.6616421;53.3963318
04 01 2018 17:40;590.8366699;5.8253751;567.6536590;45.6877098
04 01 2018 17:50;650.5629272;6.0801020;651.3438616;45.5187988
04 01 2018 18:00;871.5112305;6.5824409;838.6177863;40.3651695
04 01 2018 18:10;914.1212158;6.6432042;863.1557364;46.8655586
04 01 2018 18:20;835.8419800;6.3453641;746.8192169;38.5891800
04 01 2018 18:30;624.9906006;6.0425539;638.4379438;48.7014503
04 01 2018 18:40;591.9558716;5.7576408;546.2595924;41.2037811
04 01 2018 18:50;509.3490906;5.6942492;526.6539705;46.9826508
04 01 2018 19:00;1190.8160400;7.0686669;1047.2019655;33.4983406
04 01 2018 19:10;963.7324829;6.6415510;862.4825690;33.8251915
04 01 2018 19:20;980.9760742;6.6901641;882.4084228;27.3673897
04 01 2018 19:30;777.8479004;6.3633370;753.5623423;29.6754494
04 01 2018 19:40;980.2238770;6.8274140;940.1524784;40.8848915
04 01 2018 19:50;962.4301758;6.7163181;893.2415095;41.1269684
04 01 2018 20:00;462.7698975;5.4151521;444.9197960;41.6153717
04 01 2018 20:10;1139.2409668;6.9534140;995.1545635;35.4407501
04 01 2018 20:20;1418.6319580;7.4237399;1218.7654323;36.2151489
04 01 2018 20:30;1716.1390381;8.3814373;1755.4044761;39.7234001
04 01 2018 20:40;1312.7910156;7.4930749;1254.3890152;46.1313782
04 01 2018 20:50;1222.0209961;7.3803911;1196.8609288;45.0928993
04 01 2018 21:00;703.7221069;6.2446942;709.6956846;42.0880089
04 01 2018 21:10;470.8012085;5.4934092;467.1059234;33.0264702
04 01 2018 21:20;387.3402100;5.1241412;367.0928112;30.5097103
04 01 2018 21:30;402.4747925;5.2850661;409.2424850;27.6515198
04 01 2018 21:40;460.2911987;5.5397949;480.5208029;28.0042706
04 01 2018 21:50;619.8723755;6.0156732;629.2911153;25.7741394
04 01 2018 22:00;470.2001038;5.5970321;497.3508864;23.5009499
04 01 2018 22:10;691.0140991;6.2773142;721.6050696;23.7262497
04 01 2018 22:20;826.9951782;6.4933529;803.3932558;20.4269009
04 01 2018 22:30;892.4243774;6.7865911;922.7448934;25.2184200
04 01 2018 22:40;907.1884155;6.7644019;913.3662189;30.2369308
04 01 2018 22:50;545.2653198;5.7249370;536.0952290;29.6721992
04 01 2018 23:00;688.8358154;6.2381668;707.3262930;30.0023193
04 01 2018 23:10;591.9088745;5.9454012;606.7245764;29.6430893
04 01 2018 23:20;660.6942749;6.1722398;683.6516410;30.3978596
04 01 2018 23:30;747.4074707;6.3516178;749.1615205;30.2831097
04 01 2018 23:40;1174.2430420;7.1689839;1093.9094926;18.9728107
04 01 2018 23:50;873.4810181;6.6292219;857.4721041;17.2263393
05 01 2018 00:00;845.2050171;6.5545940;827.5119850;12.5804701
05 01 2018 00:10;837.0637207;6.3950410;765.5427556;9.4290609
05 01 2018 00:20;949.4943237;6.7971010;927.2075123;4.9617691
05 01 2018 00:30;1045.3649902;6.9204650;980.5831564;358.1897888
05 01 2018 00:40;791.0836182;6.2783298;721.9777220;351.8651123
05 01 2018 00:50;994.7495728;6.6828122;879.3775226;2.5661409
05 01 2018 01:00;933.4232178;6.7210622;895.2150304;7.8767252
05 01 2018 01:10;1049.4329834;7.1317968;1076.4393272;14.1033201
05 01 2018 01:20;671.7241211;6.1485982;675.2752484;20.3353901
05 01 2018 01:30;966.8311768;6.8960991;969.8939666;21.0418396
05 01 2018 01:40;982.2590942;6.9262948;983.1515252;22.9359608
05 01 2018 01:50;825.6619263;6.5679541;832.8293134;33.3714600
05 01 2018 02:00;723.1392212;6.3989310;767.0202867;32.3004990
05 01 2018 02:10;418.6412048;5.4466052;453.7702746;30.1681099
05 01 2018 02:20;327.2762146;5.1086931;363.1576895;27.0823593
05 01 2018 02:30;388.3168030;5.2325149;395.2422704;22.6045609
05 01 2018 02:40;167.2218018;4.2439299;169.6759343;30.5962601
05 01 2018 02:50;137.2467957;4.1370931;148.8807431;32.7886086
05 01 2018 03:00;130.7671051;4.1609392;153.4730055;30.1825409
05 01 2018 03:10;117.8118973;4.1241069;146.3914796;31.8532505
05 01 2018 03:20;111.3429031;4.1260591;146.7651643;26.3212509
05 01 2018 03:30;114.2955017;4.2047038;161.9741682;25.6785908
05 01 2018 03:40;143.7870941;4.3552680;191.9770866;27.0825691
05 01 2018 03:50;88.9358292;3.9521670;118.9991100;36.2178612
05 01 2018 04:00;183.6699982;4.4341049;208.1806792;29.7468204
05 01 2018 04:10;82.1443787;3.6780410;74.4764772;25.8437405
05 01 2018 04:20;139.9472046;4.0636001;134.8987308;21.2447205
05 01 2018 04:30;434.5010986;5.4884601;465.6863498;17.4540691
05 01 2018 04:40;474.0610962;5.6258349;505.9375911;12.9963903
05 01 2018 04:50;415.1499939;5.3944898;439.1538423;12.5143099
05 01 2018 05:00;435.0263977;5.4572649;456.7899831;12.4083300
05 01 2018 05:10;402.3875122;5.4509048;454.9870522;15.8747501
05 01 2018 05:20;257.2170105;4.7641611;280.1054557;9.0245619
05 01 2018 05:30;137.4170990;4.1011820;142.0168107;7.7126770
05 01 2018 05:40;102.3587036;3.9411230;116.9729377;7.5818372
05 01 2018 05:50;92.7376709;3.8778961;105.7487951;11.4205599
05 01 2018 06:00;78.1154938;3.8369279;98.8175561;29.3313694
05 01 2018 06:10;110.3116989;4.1305881;147.6328107;25.0441303
05 01 2018 06:20;102.5528030;4.0819812;138.3719170;24.6856594
05 01 2018 06:30;77.8506165;3.8399570;99.3208448;24.0712700
05 01 2018 06:40;81.4527817;3.9758770;123.4149463;23.4211903
05 01 2018 06:50;66.6415100;3.8206890;96.1444767;39.2662201
05 01 2018 07:00;90.0149078;3.9805350;124.2930366;52.0921211
05 01 2018 07:10;112.0342026;4.1428342;149.9838297;52.0670509
05 01 2018 07:20;82.1141586;3.9291890;114.8054178;52.5300217
05 01 2018 07:30;13.9343100;3.2273941;27.4132576;62.5231094
05 01 2018 07:40;0.0000000;2.6939750;0.0000000;63.9766312
05 01 2018 07:50;0.0000000;3.7607870;86.6489343;72.2801971
05 01 2018 08:00;55.4453506;3.7348161;82.7104874;69.5399628
05 01 2018 08:10;22.7805309;3.3102031;33.6245743;74.8641129
05 01 2018 08:20;4.3550701;2.8538129;0.0000000;85.7539368
05 01 2018 08:30;0.0000000;2.6645620;0.0000000;84.4611816
05 01 2018 08:40;0.0000000;3.1401620;22.0568144;92.1246338
05 01 2018 08:50;0.0000000;2.6326101;0.0000000;101.8510971
05 01 2018 09:00;0.0000000;1.7381930;0.0000000;99.7596817
05 01 2018 09:10;0.0000000;1.9358350;0.0000000;75.0308838
05 01 2018 09:20;0.0000000;1.7571770;0.0000000;73.6545486
05 01 2018 09:30;0.0000000;1.5420721;0.0000000;65.5005417
05 01 2018 09:40;0.0000000;1.6230930;0.0000000;53.9176598
05 01 2018 09:50;0.0000000;2.0620849;0.0000000;44.9391212
05 01 2018 10:00;0.0000000;2.0590839;0.0000000;40.3322716
05 01 2018 10:10;0.0000000;2.1538460;0.0000000;36.0380402
05 01 2018 10:20;0.0000000;2.0473640;0.0000000;56.5520401
05 01 2018 10:30;0.0000000;1.6352330;0.0000000;65.3949814
05 01 2018 10:40;0.0000000;0.8386816;0.0000000;64.3360672
05 01 2018 10:50;0.0000000;1.2870899;0.0000000;30.2011909
05 01 2018 11:00;0.0000000;1.3707280;0.0000000;24.3382797
05 01 2018 11:10;0.0000000;2.4643610;0.0000000;307.5815125
05 01 2018 11:20;0.0000000;3.0674400;18.5219337;308.2029114
05 01 2018 11:30;0.0000000;2.9773560;0.0000000;307.5805969
05 01 2018 11:40;0.0000000;2.8960760;0.0000000;313.1120911
05 01 2018 11:50;0.0000000;2.2018559;0.0000000;338.1872864
05 01 2018 12:00;0.0000000;3.4180410;43.3579733;308.2749023
05 01 2018 12:10;0.0000000;3.2096570;26.2255056;296.4602051
05 01 2018 12:20;0.0000000;3.0926080;19.6495542;302.6449890
05 01 2018 12:30;0.0000000;2.9575861;0.0000000;306.2347107
05 01 2018 12:40;0.0000000;3.8027101;93.2341966;302.2344971
05 01 2018 12:50;0.0000000;2.6815190;0.0000000;300.1575012
05 01 2018 13:00;0.0000000;2.1746571;0.0000000;308.3120117
05 01 2018 13:10;0.0000000;2.1274891;0.0000000;285.7166138
05 01 2018 13:20;0.0000000;1.9112780;0.0000000;263.1394043
05 01 2018 13:30;0.0000000;1.7175320;0.0000000;250.1069031
05 01 2018 13:40;0.0000000;1.9537840;0.0000000;235.3231049
05 01 2018 13:50;0.0000000;2.1043360;0.0000000;231.5205994
05 01 2018 14:00;0.0000000;2.1736341;0.0000000;261.1196899
05 01 2018 14:10;0.0000000;1.7860310;0.0000000;250.3791046
05 01 2018 14:20;0.0000000;1.5117559;0.0000000;283.2633972
05 01 2018 14:30;0.0000000;1.5996780;0.0000000;323.8472900
05 01 2018 14:40;0.0000000;1.3838310;0.0000000;311.7663879
05 01 2018 14:50;0.0000000;1.2822300;0.0000000;289.6606140
05 01 2018 15:00;0.0000000;1.7680300;0.0000000;253.3930969
05 01 2018 15:10;0.0000000;1.6307040;0.0000000;238.4373932
05 01 2018 15:20;0.0000000;1.4338970;0.0000000;234.3511963
05 01 2018 15:30;0.0000000;1.6692230;0.0000000;247.1123962
05 01 2018 15:40;0.0000000;1.5453910;0.0000000;236.2960968
05 01 2018 15:50;0.0000000;1.9818870;0.0000000;235.3430939
05 01 2018 16:00;0.0000000;2.6335750;0.0000000;236.8869019
05 01 2018 16:10;0.0000000;2.4143569;0.0000000;229.2657928
05 01 2018 16:20;0.0000000;2.1525300;0.0000000;242.2501984
05 01 2018 16:30;0.0000000;2.1201260;0.0000000;234.2127991
05 01 2018 16:40;0.0000000;2.2394090;0.0000000;236.4194946
05 01 2018 16:50;0.0000000;2.8013079;0.0000000;243.9626007
05 01 2018 17:00;0.0000000;3.2018549;25.7189917;241.4969025
05 01 2018 17:10;0.0000000;2.8757060;0.0000000;236.6499023
05 01 2018 17:20;0.0000000;2.8548131;0.0000000;231.9618073
05 01 2018 17:30;0.0000000;2.8631029;0.0000000;214.8110046
05 01 2018 17:40;0.0000000;2.4993801;0.0000000;203.1401978
05 01 2018 17:50;0.0000000;2.9282091;0.0000000;208.8934021
05 01 2018 18:00;0.0000000;2.8256800;0.0000000;222.7451019
05 01 2018 18:10;0.0000000;2.2711420;0.0000000;225.7310944
05 01 2018 18:20;0.0000000;2.4462099;0.0000000;231.9817047
05 01 2018 18:30;0.0000000;2.8778780;0.0000000;224.1681976
05 01 2018 18:40;0.0000000;2.9573700;0.0000000;208.3934021
05 01 2018 18:50;0.0000000;3.5685689;60.0558578;208.1672058
05 01 2018 19:00;0.0000000;2.4499140;0.0000000;224.8923950
05 01 2018 19:10;0.0000000;1.7912040;0.0000000;243.6520996
05 01 2018 19:20;0.0000000;1.9301900;0.0000000;252.5655975
05 01 2018 19:30;0.0000000;1.6609679;0.0000000;233.1425934
05 01 2018 19:40;0.0000000;2.1481161;0.0000000;257.0335999
05 01 2018 19:50;0.0000000;2.6249790;0.0000000;258.8557129
05 01 2018 20:00;0.0000000;2.2890191;0.0000000;253.5534973
05 01 2018 20:10;0.0000000;2.6710961;0.0000000;253.2687988
05 01 2018 20:20;0.0000000;2.7235839;0.0000000;245.9183044
05 01 2018 20:30;0.0000000;2.8130579;0.0000000;244.0549927
05 01 2018 20:40;0.0000000;2.6795030;0.0000000;251.0276031
05 01 2018 20:50;0.0000000;2.5540559;0.0000000;241.9400024
05 01 2018 21:00;0.0000000;2.3304970;0.0000000;238.5106049
05 01 2018 21:10;0.0000000;1.5486830;0.0000000;209.9880066
05 01 2018 21:20;0.0000000;1.5667180;0.0000000;188.5220947
05 01 2018 21:30;0.0000000;2.1076300;0.0000000;197.4953003
05 01 2018 21:40;0.0000000;1.7900470;0.0000000;185.6945038
05 01 2018 21:50;0.0000000;1.7835310;0.0000000;205.5852966
05 01 2018 22:00;0.0000000;1.4523730;0.0000000;231.9136047
05 01 2018 22:10;0.0000000;2.1410739;0.0000000;221.9756012
05 01 2018 22:20;0.0000000;2.5961931;0.0000000;227.8545990
05 01 2018 22:30;0.0000000;2.0921800;0.0000000;212.6759033
05 01 2018 22:40;0.0000000;1.9284070;0.0000000;186.9420013
05 01 2018 22:50;0.0000000;1.8963070;0.0000000;207.5079041
05 01 2018 23:00;0.0000000;1.3864920;0.0000000;227.8764954
05 01 2018 23:10;0.0000000;1.3835070;0.0000000;243.2460938
